osmid,Latitude,Longitude,highway,ref,geometry
3713976514,38.9779296,-76.4874455,crossing,,POINT (-8514543.485138265 4718510.67003786)
3658992053,38.9947989,-76.4958295,,,POINT (-8515476.787749074 4720926.587012668)
7308528058,38.9786989,-76.4932551,crossing,,POINT (-8515190.206851978 4718620.83190601)
7038356100,38.9849796,-76.5009222,,,POINT (-8516043.704519838 4719520.2574782735)
102583131,38.9886814,-76.5057066,,,POINT (-8516576.301491588 4720050.409902591)
102583136,38.9892635,-76.4949027,,,POINT (-8515373.616845008 4720133.777741074)
102583138,38.9890924,-76.4946843,,,POINT (-8515349.304668218 4720109.272881811)
102583146,38.9876796,-76.4913919,,,POINT (-8514982.79637673 4719906.934612835)
102583228,38.9933597,-76.4970103,,,POINT (-8515608.233803803 4720720.451209758)
503729146,38.9827056,-76.4886314,,,POINT (-8514675.498922395 4719194.600843603)
790678730,38.9854507,-76.4911107,,,POINT (-8514951.49333592 4719587.724415414)
5184736566,38.9803522,-76.4857122,,,POINT (-8514350.535064872 4718857.58445033)
5184736572,38.9801457,-76.4853961,,,POINT (-8514315.346973833 4718828.013350173)
5184736577,38.9801998,-76.485479,,,POINT (-8514324.575359618 4718835.760540471)
5184736578,38.9806193,-76.4861174,,,POINT (-8514395.641722541 4718895.833686497)
5184736581,38.9791796,-76.4840583,,,POINT (-8514166.423759049 4718689.667571466)
5184736602,38.9804037,-76.485791,,,POINT (-8514359.307040747 4718864.959338624)
5184736607,38.9808788,-76.4865075,,,POINT (-8514439.0674559 4718932.994726167)
5184736608,38.9816039,-76.4854513,,,POINT (-8514321.491809724 4719036.831555543)
5184736610,38.9820635,-76.4858495,,,POINT (-8514365.819230959 4719102.648416743)
5184736611,38.9808278,-76.4864308,,,POINT (-8514430.529250955 4718925.691389699)
7308529013,38.9783773,-76.493431,crossing,,POINT (-8515209.787950408 4718574.779431297)
102583826,38.979711,-76.4986135,,,POINT (-8515786.701211443 4718765.763960175)
102583828,38.9801136,-76.4985813,,,POINT (-8515783.11672384 4718823.416591259)
1304022800,38.978586,-76.4917923,,,POINT (-8515027.368700845 4718604.664828718)
1304022812,38.9777325,-76.489222,crossing,,POINT (-8514741.24421366 4718482.445995165)
7308529654,38.978223,-76.4957038,crossing,,POINT (-8515462.794889081 4718552.68405515)
11062792334,38.9779268,-76.4973279,,,POINT (-8515643.588874081 4718510.269086931)
11062792341,38.9779862,-76.4970719,,,POINT (-8515615.091084436 4718518.7749778805)
8579666137,38.9897862,-76.4958832,,,POINT (-8515482.765605731 4720208.638949215)
8411894006,38.9888952,-76.5025608,,,POINT (-8516226.11263745 4720081.030066646)
8411894011,38.9887514,-76.502362,,,POINT (-8516203.982322682 4720060.435203372)
102584596,38.9753874,-76.4941252,,,POINT (-8515287.065940915 4718146.641761549)
102584598,38.9765942,-76.4932439,,,POINT (-8515188.960073678 4718319.446883728)
102584600,38.977203,-76.4927529,,,POINT (-8515134.3022037 4718406.623803723)
102584602,38.9781312,-76.4928712,,,POINT (-8515147.47129946 4718539.538546365)
102584606,38.9890221,-76.4959816,traffic_signals,,POINT (-8515493.719443625 4720099.204566974)
102584609,38.988775,-76.4957362,,,POINT (-8515466.401640583 4720063.815164153)
102584611,38.9887351,-76.4956823,,,POINT (-8515460.40152003 4720058.100739591)
102584613,38.9883015,-76.4950128,,,POINT (-8515385.873120945 4719996.001335992)
102584615,38.9876477,-76.4940515,,,POINT (-8515278.861694444 4719902.366007998)
102584617,38.9869205,-76.492951,,,POINT (-8515156.354594827 4719798.219562145)
102584619,38.9867085,-76.4926382,,,POINT (-8515121.533858107 4719767.8580384245)
102584621,38.9855037,-76.4907781,,,POINT (-8514914.468473282 4719595.314652954)
102584641,38.9889059,-76.4943911,,,POINT (-8515316.665793518 4720082.562509467)
102584646,38.9878555,-76.4931231,,,POINT (-8515175.512679193 4719932.126423812)
10031944162,38.9808572,-76.4940738,crossing,,POINT (-8515281.344119089 4718929.901547727)
10031944163,38.9807804,-76.4941433,crossing,,POINT (-8515289.080823699 4718918.903587579)
10031944164,38.9765734,-76.49631,,,POINT (-8515530.2767644 4718316.468447666)
10031944168,38.9767589,-76.4934946,,,POINT (-8515216.867870023 4718343.030973249)
10031944170,38.9769054,-76.4929274,,,POINT (-8515153.727454843 4718364.008973896)
102552045,38.9884869,-76.4897136,,,POINT (-8514795.968875332 4720022.553940332)
10137915981,38.9858171,-76.4857367,,,POINT (-8514353.262392398 4719640.19741901)
102584924,38.9791194,-76.4875313,stop,,POINT (-8514553.036350574 4718681.046977822)
102584926,38.9789804,-76.4886471,,,POINT (-8514677.2466384 4718661.142312853)
102584927,38.9789345,-76.4890156,,,POINT (-8514718.267870758 4718654.569486025)
102584929,38.9788297,-76.4898976,,,POINT (-8514816.451661639 4718639.562263396)
9630733047,38.9768777,-76.5015393,,,POINT (-8516112.399777608 4718360.042481709)
9630733064,38.9782766,-76.5022655,,,POINT (-8516193.23999182 4718560.359436351)
102552334,38.9822934,-76.4778508,,,POINT (-8513475.40801995 4719135.57132812)
9630733079,38.9767289,-76.5020855,crossing,,POINT (-8516173.202483479 4718338.735142292)
9630733081,38.9765127,-76.5023105,crossing,,POINT (-8516198.249368904 4718307.77657435)
9630733136,38.976716,-76.5008251,,,POINT (-8516032.895397281 4718336.887935541)
102617954,38.9868193,-76.4924979,,,POINT (-8515105.915733548 4719783.726219668)
102618080,38.9809842,-76.4904592,,,POINT (-8514878.968687668 4718948.088304875)
102618085,38.9795681,-76.4920191,,,POINT (-8515052.615961354 4718745.300648585)
102618087,38.9787552,-76.4929719,,,POINT (-8515158.681172183 4718628.893974559)
102585562,38.9746998,-76.4927579,,,POINT (-8515134.858801154 4718048.183680065)
102585565,38.975602,-76.4917753,,,POINT (-8515025.4762695 4718177.370730247)
102585567,38.9774854,-76.490177,,,POINT (-8514847.554327365 4718447.062235268)
768922849,38.9808371,-76.4942344,traffic_signals,,POINT (-8515299.222029312 4718927.023174193)
102585569,38.9778383,-76.490057,traffic_signals,,POINT (-8514834.19598847 4718497.596181831)
102585566,38.9758782,-76.4914633,,,POINT (-8514990.744588373 4718216.920453297)
768922855,38.9797166,-76.4948,,,POINT (-8515362.184333302 4718766.565882253)
768922858,38.9794842,-76.492109,,,POINT (-8515062.62358358 4718733.28616928)
102585916,38.9869758,-76.4973137,,,POINT (-8515642.008137312 4719806.139351917)
102585917,38.9881788,-76.4980989,traffic_signals,,POINT (-8515729.416201482 4719978.428534146)
7475385917,38.9796492,-76.4921512,crossing,,POINT (-8515067.32126609 4718756.914181445)
7475385916,38.9795726,-76.4922276,crossing,,POINT (-8515075.826075187 4718745.94504895)
10759362319,38.9884811,-76.4923953,,,POINT (-8515094.494353792 4720021.723275279)
10759362320,38.9886132,-76.4930783,,,POINT (-8515170.525566002 4720040.642404798)
10759362323,38.9892463,-76.4949953,,,POINT (-8515383.925029855 4720131.314362714)
1304061750,38.9789432,-76.4847236,,,POINT (-8514240.484616274 4718655.815315619)
3466680481,38.9767373,-76.4901076,,,POINT (-8514839.828754704 4718339.937974776)
11869935913,38.9927685,-76.5019964,,,POINT (-8516163.283916848 4720635.775182449)
768923999,38.9778929,-76.4829666,,,POINT (-8514044.89627095 4718505.414718022)
102652281,38.9786385,-76.4899518,,,POINT (-8514822.48517804 4718612.18273125)
102619678,38.9723768,-76.5019491,,,POINT (-8516158.018504934 4717715.558226523)
102619680,38.9731217,-76.5023129,,,POINT (-8516198.516535684 4717822.217692653)
102619682,38.9738996,-76.5026828,,,POINT (-8516239.693615329 4717933.603503782)
102619684,38.9739629,-76.5027118,,,POINT (-8516242.921880562 4717942.667347101)
102619685,38.9747041,-76.503054,,,POINT (-8516281.015410312 4718048.7993980795)
506036944,38.9783366,-76.4923338,,,POINT (-8515087.648205109 4718568.951287872)
102587075,38.9882237,-76.5015867,,,POINT (-8516117.676321471 4719984.859001703)
102587077,38.9892443,-76.5030435,,,POINT (-8516279.846555658 4720131.027923409)
102587078,38.9901081,-76.5042596,traffic_signals,,POINT (-8516415.222188411 4720254.741812573)
7308532659,38.9785756,-76.4922289,crossing,,POINT (-8515075.970790524 4718603.175568687)
4354431921,38.9872321,-76.4934225,,,POINT (-8515208.841734735 4719842.845438468)
4354431922,38.9873605,-76.4927742,,,POINT (-8515136.673308853 4719861.234335543)
4835957716,38.994348,-76.4944467,,,POINT (-8515322.855157206 4720862.004409459)
102620127,38.9802862,-76.4893676,,,POINT (-8514757.452331517 4718848.1331450185)
102620129,38.9794219,-76.4903069,,,POINT (-8514862.014729219 4718724.364819006)
102554613,38.9899015,-76.4936822,,,POINT (-8515237.751406495 4720225.152314817)
102652979,38.9804705,-76.502027,,,POINT (-8516166.690293266 4718874.525221141)
102587586,38.9779579,-76.487414,,,POINT (-8514539.978574304 4718514.7225070605)
102587587,38.9781048,-76.4876415,,,POINT (-8514565.30375846 4718535.7581417635)
4383628533,38.9773667,-76.4872752,,,POINT (-8514524.52742898 4718430.06490038)
4383628535,38.9773629,-76.4872471,,,POINT (-8514521.399351291 4718429.52075702)
4383628537,38.9771056,-76.4868767,,,POINT (-8514480.1666119 4718392.676591718)
5488762136,38.9879619,-76.4945554,,,POINT (-8515334.955585854 4719947.364707114)
7229545534,38.9864994,-76.5035121,,,POINT (-8516332.010869043 4719737.911926507)
11400928887,38.9806201,-76.4773014,,,POINT (-8513414.249091709 4718895.94824826)
102620903,38.9801936,-76.5010009,,,POINT (-8516052.465363761 4718834.872692114)
102620905,38.9798547,-76.501044,,,POINT (-8516057.263233816 4718786.341873587)
8413536022,38.9904742,-76.5008076,,,POINT (-8516030.947306192 4720307.175302186)
3981041564,38.975283,-76.4878463,traffic_signals,,POINT (-8514588.101990175 4718131.692567202)
102653935,38.9730545,-76.4984837,,,POINT (-8515772.251941537 4717812.595528045)
102588622,38.9725189,-76.4959203,,,POINT (-8515486.895558838 4717735.904911496)
102555936,38.9837194,-76.4820769,,,POINT (-8513945.85531999 4719339.784554152)
3583828380,38.9908601,-76.4978634,,,POINT (-8515703.200461399 4720362.444876435)
3583828391,38.9916435,-76.4977311,,,POINT (-8515688.472892767 4720474.64633311)
8389550498,38.9889973,-76.502702,,,POINT (-8516241.83094955 4720095.652731408)
8389550499,38.9897471,-76.501759,,,POINT (-8516136.856669735 4720203.0390195465)
8390795753,38.9870564,-76.4936431,,,POINT (-8515233.398814404 4719817.682492396)
8390795756,38.9870876,-76.4936047,,,POINT (-8515229.124145959 4719822.150808366)
102621697,38.9882665,-76.5042291,,,POINT (-8516411.826943941 4719990.988716222)
7308468739,38.9781527,-76.4923422,crossing,,POINT (-8515088.58328883 4718542.617286)
102621740,38.9784019,-76.4967045,,,POINT (-8515574.19230352 4718578.302094551)
102589040,38.9822325,-76.4874946,,,POINT (-8514548.950925263 4719126.850111522)
4835974738,38.9846186,-76.4887973,,,POINT (-8514693.96682592 4719468.558431002)
3812745895,38.9828524,-76.4866863,crossing,,POINT (-8514458.971380854 4719215.62356821)
3812745896,38.9819465,-76.4874849,crossing,,POINT (-8514547.871126201 4719085.89343112)
3812745902,38.982032,-76.4876082,crossing,,POINT (-8514561.596819416 4719098.137456351)
4835974741,38.984897,-76.4898143,,,POINT (-8514807.178748056 4719508.428254723)
102589151,38.9825613,-76.4803039,,,POINT (-8513748.485862814 4719173.936177906)
102589153,38.981544,-76.4787464,,,POINT (-8513575.105755905 4719028.253627948)
1303929588,38.9791137,-76.4993618,,,POINT (-8515870.001586404 4718680.2307425905)
1303929594,38.9791487,-76.4987696,,,POINT (-8515804.078183956 4718685.2427143445)
1303929615,38.9814477,-76.4948458,,,POINT (-8515367.28276598 4719014.46308511)
1303929626,38.9818452,-76.4938351,,,POINT (-8515254.772156635 4719071.386786447)
1303929669,38.979165,-76.4990711,,,POINT (-8515837.64101043 4718687.576862036)
1303929676,38.9790974,-76.4990754,,,POINT (-8515838.11968424 4718677.896596591)
1303929693,38.9790767,-76.4987808,,,POINT (-8515805.324962253 4718674.932375144)
1303929704,38.9792324,-76.5002346,,,POINT (-8515967.161237968 4718697.228496843)
1303929715,38.9782878,-76.4904971,,,POINT (-8514883.18769637 4718561.9632480815)
1303929720,38.9801023,-76.4911805,,,POINT (-8514959.263436377 4718821.798418055)
1303929752,38.9820683,-76.4941781,,,POINT (-8515292.954741979 4719103.335801359)
1303929755,38.979171,-76.5002392,,,POINT (-8515967.673307626 4718688.43605764)
1303929756,38.9776704,-76.4892069,,,POINT (-8514739.563289346 4718473.553504837)
1303929757,38.9816176,-76.4946638,,,POINT (-8515347.022618657 4719038.7934531905)
1303929764,38.9790095,-76.5011581,,,POINT (-8516069.964787716 4718665.309401349)
1303929769,38.9796625,-76.4974105,,,POINT (-8515652.78386402 4718758.818744825)
102589402,38.9815801,-76.4934495,,,POINT (-8515211.847360987 4719033.423296298)
102589405,38.9809078,-76.4941538,traffic_signals,,POINT (-8515290.249678353 4718937.147606114)
102589409,38.9795354,-76.4954,,,POINT (-8515428.97602778 4718740.6180071635)
102589412,38.9782831,-76.4958124,traffic_signals,,POINT (-8515474.884185784 4718561.290219915)
102622188,38.9774608,-76.497464,,,POINT (-8515658.739456777 4718443.539617609)
102622190,38.9770434,-76.4974443,,,POINT (-8515656.546462808 4718383.76986062)
102622192,38.9752881,-76.4981064,,,POINT (-8515730.25109766 4718132.4228434265)
102622194,38.9745885,-76.4986283,,,POINT (-8515788.348739905 4718032.246619769)
102622198,38.9724693,-76.500193,,,POINT (-8515962.530347152 4717728.802897184)
9687753888,38.9751891,-76.4950524,,,POINT (-8515390.28137278 4718118.246902606)
10128286932,38.9820322,-76.501017,,,POINT (-8516054.257607564 4719098.1660973625)
3812517082,38.98145,-76.4764881,,,POINT (-8513323.712949846 4719014.792454035)
10128286939,38.9818289,-76.5012346,,,POINT (-8516078.480728762 4719069.052550397)
102622512,38.9793914,-76.4967083,,,POINT (-8515574.615317583 4718719.997226629)
102589750,38.989499,-76.49749,,,POINT (-8515661.633763537 4720167.5060340725)
102557102,38.9833228,-76.4894296,,,POINT (-8514764.354139946 4719282.988232795)
102557104,38.9827767,-76.4885833,,,POINT (-8514670.144454889 4719204.78282535)
102557194,38.9792342,-76.4840007,,,POINT (-8514160.01175638 4718697.486255761)
102557198,38.978795,-76.4844577,,,POINT (-8514210.884763671 4718634.593273777)
102589996,38.9734127,-76.4879726,,,POINT (-8514602.161641862 4717863.885207265)
102589997,38.9744268,-76.4895953,,,POINT (-8514782.799779572 4718009.092822084)
102589999,38.974691,-76.4900247,,,POINT (-8514830.600368919 4718046.923606101)
7221536327,38.9872862,-76.497301,,,POINT (-8515640.594379775 4719850.593404275)
7221536339,38.9886854,-76.4958304,,,POINT (-8515476.887936616 4720050.982776656)
4341131050,38.9809244,-76.5024977,,,POINT (-8516219.088377584 4718939.524772642)
7985096490,38.9866708,-76.4996461,,,POINT (-8515901.649717638 4719762.458852456)
1304061741,38.977733,-76.4829329,,,POINT (-8514041.14480411 4718482.517593347)
7985096494,38.9866505,-76.4980644,,,POINT (-8515725.575679049 4719759.551599664)
7985096496,38.9864575,-76.4965135,,,POINT (-8515552.930280779 4719731.911257616)
7985096507,38.9875082,-76.4996527,,,POINT (-8515902.384426275 4719882.387337059)
7985096508,38.9877693,-76.4999645,,,POINT (-8515937.093843507 4719919.781139661)
7985096509,38.9878899,-76.5001057,,,POINT (-8515952.812155606 4719937.053084328)
1304061824,38.9778385,-76.4827844,,,POINT (-8514024.613859726 4718497.624821146)
1304061871,38.9775364,-76.4877774,crossing,,POINT (-8514580.432077259 4718454.365226996)
1304061881,38.9778329,-76.4828711,,,POINT (-8514034.265259579 4718496.822920338)
1304061903,38.982021,-76.4874945,,,POINT (-8514548.939793313 4719096.562200815)
1304061920,38.9773033,-76.4878241,crossing,,POINT (-8514585.630697478 4718420.986301841)
3812550653,38.9824417,-76.4869714,crossing,,POINT (-8514490.708567679 4719156.808739161)
1304061952,38.9789251,-76.4846919,,,POINT (-8514236.955788417 4718653.223417439)
102623270,38.9937262,-76.495216,,,POINT (-8515408.493241474 4720772.944399863)
102623271,38.9932047,-76.4946271,,,POINT (-8515342.937193345 4720698.250897378)
1304062017,38.9774055,-76.4879247,crossing,,POINT (-8514596.829438252 4718435.620892136)
102656066,38.9794742,-76.490599,,,POINT (-8514894.531152481 4718731.854170312)
1304062043,38.9792374,-76.4852374,,,POINT (-8514297.680570643 4718697.944493855)
1304062078,38.9787641,-76.4847183,,,POINT (-8514239.894622972 4718630.168440689)
1304062154,38.9800653,-76.4864078,,,POINT (-8514427.968902668 4718816.499976632)
1304062166,38.9777669,-76.4829339,,,POINT (-8514041.2561236 4718487.371951295)
3812813020,38.9874909,-76.4925604,,,POINT (-8515112.873201722 4719879.909698173)
1648584937,38.9756432,-76.4939174,,,POINT (-8515263.933750728 4718183.270244679)
1648584940,38.976068,-76.4936123,,,POINT (-8515229.970174087 4718244.098447985)
7308536071,38.9778937,-76.4974695,crossing,,POINT (-8515659.351713974 4718505.5292753745)
7308536072,38.9778573,-76.4976277,crossing,,POINT (-8515676.962457418 4718500.316917184)
5018183970,38.9884427,-76.5013421,,,POINT (-8516090.447574021 4720016.223701483)
5018183972,38.9885462,-76.5012265,,,POINT (-8516077.579040887 4720031.046778298)
1304062293,38.9774824,-76.487902,crossing,,POINT (-8514594.302485812 4718446.632647683)
9834817902,38.9816359,-76.5019956,,,POINT (-8516163.194861256 4719041.414090788)
102591034,38.9743005,-76.4910168,,,POINT (-8514941.040435733 4717991.007981629)
11907983969,38.9929379,-76.5022359,,,POINT (-8516189.944934893 4720660.037828391)
11907983977,38.9934211,-76.5020491,,,POINT (-8516169.150454013 4720729.245411465)
11907983981,38.993613,-76.5011988,,,POINT (-8516074.49549099 4720756.730921681)
7308536442,38.9782403,-76.4959877,crossing,,POINT (-8515494.398492519 4718555.161369717)
11907983999,38.9930155,-76.500801,,,POINT (-8516030.212597553 4720671.152259387)
3158666142,38.9802671,-76.49141,crossing,,POINT (-8514984.811259514 4718845.397996184)
3158666143,38.9804609,-76.4910244,,,POINT (-8514941.886463866 4718873.150482979)
3590614203,38.9904,-76.5016719,,,POINT (-8516127.160742087 4720296.548225016)
3590614204,38.9912689,-76.5028786,,,POINT (-8516261.489971627 4720420.994575318)
102591767,38.9913137,-76.4981005,,,POINT (-8515729.594312668 4720427.411001235)
102591773,38.9899182,-76.4944432,,,POINT (-8515322.465538988 4720227.544105474)
102591775,38.9897844,-76.494171,,,POINT (-8515292.164373593 4720208.381151875)
102559048,38.9830454,-76.481045,,,POINT (-8513830.984737441 4719243.26250272)
1304096088,38.9800553,-76.4953475,,,POINT (-8515423.131754512 4718815.067965913)
3655986598,38.9850698,-76.4841228,,,POINT (-8514173.603866205 4719533.1751207225)
1299115487,38.9802038,-76.4949558,traffic_signals,,POINT (-8515379.527909968 4718836.333345904)
1727065807,38.988645,-76.5011162,,,POINT (-8516065.300501052 4720045.196750105)
1727065824,38.9947585,-76.4987274,,,POINT (-8515799.380501445 4720920.800486306)
102625022,38.9728577,-76.5004178,,,POINT (-8515987.554968681 4717784.416384211)
1727065888,38.9909278,-76.4978934,,,POINT (-8515706.540046122 4720372.141072773)
1727065894,38.9886365,-76.500327,,,POINT (-8515977.447158916 4720043.979393454)
102625144,38.9848333,-76.4926425,,,POINT (-8515122.012531918 4719499.305727345)
1036710049,38.9777329,-76.4808283,,,POINT (-8513806.861803787 4718482.50327371)
102592779,38.9924115,-76.5015194,,,POINT (-8516110.18451974 4720584.643350166)
102592781,38.9930846,-76.5024433,,,POINT (-8516213.032597283 4720681.04926941)
7698084110,38.9900378,-76.4947064,,,POINT (-8515351.764828965 4720244.673353255)
7698084111,38.9901962,-76.4945082,,,POINT (-8515329.701305889 4720267.3596256375)
3812553074,38.983297,-76.4861463,,,POINT (-8514398.858855827 4719279.293475559)
3812553075,38.9822656,-76.4865518,,,POINT (-8514443.998909341 4719131.590213536)
3812553076,38.981277,-76.4851917,,,POINT (-8514292.593269914 4718990.018212587)
7308538329,38.9781754,-76.4966239,crossing,,POINT (-8515565.219952561 4718545.867863283)
7308538338,38.9782683,-76.4924046,crossing,,POINT (-8515095.529625056 4718559.170897463)
1036710447,38.9776366,-76.4814584,,,POINT (-8513877.004214935 4718468.71347312)
12111989959,38.9764351,-76.4860588,,,POINT (-8514389.11840038 4718296.664733976)
12111989963,38.9762618,-76.4862938,,,POINT (-8514415.278480716 4718271.849289064)
12111989964,38.9763467,-76.4861787,,,POINT (-8514402.465607326 4718284.006415192)
102593321,38.9945697,-76.498952,,,POINT (-8515824.382859077 4720893.75854551)
102593325,38.9887932,-76.5055917,,,POINT (-8516563.510882096 4720066.42174485)
102593329,38.9908864,-76.5033337,traffic_signals,672,POINT (-8516312.151471885 4720366.211639938)
102593344,38.9759825,-76.495184,,,POINT (-8515404.931017768 4718231.855454008)
102593346,38.976234,-76.4958034,,,POINT (-8515473.882310364 4718267.868513592)
102593348,38.976651,-76.4974149,,,POINT (-8515653.273669777 4718327.580309738)
8024486803,38.9934017,-76.4964322,,,POINT (-8515543.880006175 4720726.466786649)
7983788962,38.9787418,-76.4818169,,,POINT (-8513916.912252385 4718626.975115744)
102560959,38.9718782,-76.5034276,,,POINT (-8516322.604372071 4717644.166169932)
102560963,38.9731927,-76.504413,,,POINT (-8516432.298598299 4717832.383977679)
102560969,38.9740765,-76.5050182,,,POINT (-8516499.669154126 4717958.933601242)
8413607130,38.9738487,-76.489852,,,POINT (-8514811.375492858 4717926.315205946)
7111865720,38.9760263,-76.5020736,,,POINT (-8516171.877781536 4718238.127301708)
102593916,38.9802136,-76.4913278,,,POINT (-8514975.660797369 4718837.736719351)
102593920,38.9821163,-76.4942518,,,POINT (-8515301.15898845 4719110.209650089)
102626772,38.9775787,-76.4947407,,,POINT (-8515355.583087498 4718460.422418243)
6799652357,38.9894037,-76.5050975,,,POINT (-8516508.496789748 4720153.857161434)
473363995,38.9749158,-76.4858536,,,POINT (-8514366.27564087 4718079.112817336)
102594237,38.973997,-76.4907353,,,POINT (-8514909.703999076 4717947.5500843795)
8027993921,38.9811408,-76.4939114,,,POINT (-8515263.265833784 4718970.513910175)
8027993929,38.9811704,-76.4938801,,,POINT (-8515259.781533722 4718974.75272748)
3812587349,38.9809423,-76.4769637,,,POINT (-8513376.656499667 4718942.088103439)
3615881104,38.9797884,-76.484849,,,POINT (-8514254.44408042 4718776.847674527)
3615881107,38.97974,-76.4847751,,,POINT (-8514246.21757005 4718769.916771626)
3615881112,38.9795821,-76.4845333,,,POINT (-8514219.300517175 4718747.3054498555)
2971465762,38.9792215,-76.4867113,stop,,POINT (-8514461.754368123 4718695.667623528)
3812587575,38.9813468,-76.4765115,,,POINT (-8513326.31782593 4719000.013824106)
8741681214,38.9749432,-76.5028071,,,POINT (-8516253.530628035 4718083.036242418)
102594720,38.9752533,-76.5000846,,,POINT (-8515950.463314349 4718127.439783182)
102627519,38.9937831,-76.4976508,,,POINT (-8515679.533937657 4720781.094117329)
9898653893,38.9785893,-76.4913759,,,POINT (-8514981.015264878 4718605.137382428)
7038354368,38.9847306,-76.5017245,,,POINT (-8516133.0161473 4719484.597996407)
102562052,38.9768357,-76.5015175,,,POINT (-8516109.973012708 4718354.028308789)
102562054,38.9783252,-76.5022907,,,POINT (-8516196.04524299 4718567.318835522)
102627606,38.9882523,-76.4998725,,,POINT (-8515926.85245035 4719988.95502548)
102594914,38.9800199,-76.4864589,,,POINT (-8514433.657328648 4718809.998649589)
102627696,38.9761153,-76.5021148,,,POINT (-8516176.464144558 4718250.871479075)
102595015,38.9778662,-76.4869895,,,POINT (-8514492.723450463 4718501.591367153)
3455012039,38.9770357,-76.4991225,,,POINT (-8515843.362832258 4718382.667259404)
7308540717,38.9783438,-76.4958602,crossing,,POINT (-8515480.205257442 4718569.982310544)
102562636,38.9824567,-76.490246,,,POINT (-8514855.23537223 4719158.956827717)
102562641,38.9829977,-76.489793,,,POINT (-8514804.807642901 4719236.431525885)
102562646,38.9840896,-76.4885827,,,POINT (-8514670.077663194 4719392.80046952)
503282524,38.9910113,-76.4933056,,,POINT (-8515195.828486262 4720384.100205107)
102595470,38.9730945,-76.4953887,,,POINT (-8515427.718117533 4717818.323005877)
102595472,38.9737271,-76.4968024,,,POINT (-8515585.090481669 4717908.903497942)
102562755,38.9800926,-76.4863759,,,POINT (-8514424.417810911 4718820.409366928)
102562796,38.9741273,-76.5022408,,,POINT (-8516190.490400398 4717966.207603613)
102562800,38.9717881,-76.5008792,,,POINT (-8516038.917781733 4717631.265252232)
102562801,38.9725506,-76.5013174,,,POINT (-8516087.6979826 4717740.443903088)
7607685709,38.9765293,-76.5007481,,,POINT (-8516024.32379649 4718310.15359333)
3615881099,38.9799385,-76.4850789,,,POINT (-8514280.036431354 4718798.342095679)
102563102,38.9739048,-76.499144,,,POINT (-8515845.756201308 4717934.348084602)
102563105,38.9748913,-76.5013262,,,POINT (-8516088.677594118 4718075.604646561)
10031857041,38.9777295,-76.4949619,,,POINT (-8515380.206958862 4718482.016406081)
10031857042,38.9772716,-76.4942749,,,POINT (-8515303.730468687 4718416.447005621)
10031857043,38.9771996,-76.4942522,,,POINT (-8515301.203516247 4718406.136939736)
10031857046,38.977536,-76.4947843,,,POINT (-8515360.436617298 4718454.307948609)
10031857048,38.977482,-76.4945926,,,POINT (-8515339.096670913 4718446.57536934)
10031857051,38.9773292,-76.4949958,,,POINT (-8515383.9806896 4718424.695065877)
10031857063,38.9769233,-76.495336,,,POINT (-8515421.851580366 4718366.572159204)
10031857067,38.9765485,-76.4955902,,,POINT (-8515450.148994928 4718312.902917183)
10031857071,38.9762618,-76.4957846,,,POINT (-8515471.789503938 4718271.849289064)
10031857076,38.9760146,-76.495263,,,POINT (-8515413.72525754 4718236.451944751)
10031857077,38.9760085,-76.4951663,,,POINT (-8515402.96066278 4718235.578468155)
10031857081,38.9765303,-76.4948111,,,POINT (-8515363.419979652 4718310.296787262)
10031857084,38.9765848,-76.4947741,,,POINT (-8515359.301158492 4718318.100859629)
10031857089,38.9804393,-76.4859931,crossing,,POINT (-8514381.804709837 4718870.057322795)
10031857091,38.9787506,-76.4844917,,,POINT (-8514214.669626359 4718628.2352617895)
10031857093,38.9788143,-76.4844368,,,POINT (-8514208.558186313 4718637.357005455)
10031857094,38.9787599,-76.4844089,,,POINT (-8514205.452372521 4718629.567007215)
10031857095,38.9787222,-76.4844487,,,POINT (-8514209.882888256 4718624.168427384)
10031857098,38.9784723,-76.4839448,,,POINT (-8514153.788996844 4718588.383218914)
10031857099,38.9784331,-76.4839831,,,POINT (-8514158.052533342 4718582.7698643375)
102563439,38.9752391,-76.4956908,,,POINT (-8515461.347735701 4718125.406466199)
102563442,38.9750141,-76.4951889,,,POINT (-8515405.476483272 4718093.18846984)
102563450,38.9754246,-76.4955655,,,POINT (-8515447.399403505 4718151.968491294)
7308541583,38.9779401,-76.4975802,crossing,,POINT (-8515671.674781607 4718512.173603983)
8064433823,38.9889576,-76.5033912,,,POINT (-8516318.552342605 4720089.966932712)
4535779004,38.9754465,-76.4860465,,,POINT (-8514387.749170644 4718155.104389955)
7308541762,38.978431,-76.4933242,crossing,,POINT (-8515197.899028791 4718582.469149004)
102563658,38.9751545,-76.4876472,,,POINT (-8514565.938279558 4718113.292487561)
102563660,38.9761574,-76.4864353,,,POINT (-8514431.030188663 4718256.899910129)
102596476,38.9808308,-76.5019095,,,POINT (-8516153.610253097 4718926.120997581)
102596478,38.982591,-76.5003413,,,POINT (-8515979.039027637 4719178.189400876)
